;CAL;DRHO;DTC;GR;NPHI;PE;RHOB;RT;SP;DEPT
22479;13.9453;0.14454;93.32;61.9674;0.38537;4.8359;2.1901;2.7852;-24.6406;9246.7996
22480;13.9453;0.14454;93.32;61.9674;0.38537;4.8359;2.1901;2.7852;-24.6406;9246.952
22481;13.9453;0.14454;93.32;61.9674;0.38537;4.8359;2.1901;2.7852;-24.6406;9247.1044
22482;14.1719;0.10942;98.61;61.0941;0.39897;4.9297;2.0631;3.3789;-24.5312;9247.2568
22483;14.1719;0.10942;98.61;61.0941;0.39897;4.9297;2.0631;3.3789;-24.5312;9247.4092
22484;14.1719;0.10942;98.61;61.0941;0.39897;4.9297;2.0631;3.3789;-24.5312;9247.5616
22485;14.1719;0.10942;98.61;61.0941;0.39897;4.9297;2.0631;3.3789;-24.5312;9247.714
22486;14.3359;0.08235;102.75;60.9533;0.41862;4.8516;1.9932;4.0312;-24.5625;9247.8664
22487;14.3359;0.08235;102.75;60.9533;0.41862;4.8516;1.9932;4.0312;-24.5625;9248.0188
22488;14.3359;0.08235;102.75;60.9533;0.41862;4.8516;1.9932;4.0312;-24.5625;9248.1712
22489;13.4766;0.06781;102.33;61.5218;0.41672;4.8359;2.0607;4.5039;-24.9219;9248.3236
22490;13.4766;0.06781;102.33;61.5218;0.41672;4.8359;2.0607;4.5039;-24.9219;9248.476
22491;13.4766;0.06781;102.33;61.5218;0.41672;4.8359;2.0607;4.5039;-24.9219;9248.6284
22492;11.4375;0.04994;91.37;42.1842;0.44882;5.2578;2.1943;5.4844;-25.0938;9248.7808
22493;11.4375;0.04994;91.37;42.1842;0.44882;5.2578;2.1943;5.4844;-25.0938;9248.9332
22494;11.4375;0.04994;91.37;42.1842;0.44882;5.2578;2.1943;5.4844;-25.0938;9249.0856
22495;11.4375;0.04994;91.37;42.1842;0.44882;5.2578;2.1943;5.4844;-25.0938;9249.238
22496;10.6172;0.05307;77.93;35.4314;0.35496;5.5781;2.4134;8.6875;-25.3125;9249.3904
22497;10.6172;0.05307;77.93;35.4314;0.35496;5.5781;2.4134;8.6875;-25.3125;9249.5428
22498;10.6172;0.05307;77.93;35.4314;0.35496;5.5781;2.4134;8.6875;-25.3125;9249.6952
22499;10.9062;0.07103;69.02;32.6066;0.23316;6.1523;2.6021;17.7656;-24.9531;9249.8476
22500;10.9062;0.07103;69.02;32.6066;0.23316;6.1523;2.6021;17.7656;-24.9531;9250
22501;10.9062;0.07103;69.02;32.6066;0.23316;6.1523;2.6021;17.7656;-24.9531;9250.1524
22502;9.1875;0.07209;64.89;29.6708;0.11579;5.9023;2.6652;31.9688;-25.9688;9250.3048
22503;9.1875;0.07209;64.89;29.6708;0.11579;5.9023;2.6652;31.9688;-25.9688;9250.4572
22504;9.1875;0.07209;64.89;29.6708;0.11579;5.9023;2.6652;31.9688;-25.9688;9250.6096
22505;9.2109;0.08252;66.58;30.3113;0.0952;5.582;2.7085;36.3125;-25.7188;9250.762
22506;9.2109;0.08252;66.58;30.3113;0.0952;5.582;2.7085;36.3125;-25.7188;9250.9144
22507;9.2109;0.08252;66.58;30.3113;0.0952;5.582;2.7085;36.3125;-25.7188;9251.0668
22508;9.2109;0.08252;66.58;30.3113;0.0952;5.582;2.7085;36.3125;-25.7188;9251.2192
22509;9.2188;0.09278;70.45;40.8194;0.1251;4.9688;2.7042;30.0312;-26.5312;9251.3716
22510;9.2188;0.09278;70.45;40.8194;0.1251;4.9688;2.7042;30.0312;-26.5312;9251.524
22511;9.2188;0.09278;70.45;40.8194;0.1251;4.9688;2.7042;30.0312;-26.5312;9251.6764
22512;9.1172;0.09391;76.96;53.8991;0.1589;4.8203;2.5663;19.1875;-26.3281;9251.8288
22513;9.1172;0.09391;76.96;53.8991;0.1589;4.8203;2.5663;19.1875;-26.3281;9251.9812
22514;9.1172;0.09391;76.96;53.8991;0.1589;4.8203;2.5663;19.1875;-26.3281;9252.1336
22515;9.1641;0.07183;82.9;52.967;0.19289;4.543;2.26;12.5469;-26.4219;9252.286
22516;9.1641;0.07183;82.9;52.967;0.19289;4.543;2.26;12.5469;-26.4219;9252.4384
22517;9.1641;0.07183;82.9;52.967;0.19289;4.543;2.26;12.5469;-26.4219;9252.5908
22518;9.1641;0.07183;82.9;52.967;0.19289;4.543;2.26;12.5469;-26.4219;9252.7432
22519;9.2344;0.0812;81.85;64.6237;0.22635;4.0117;2.084;10.0859;-26.4219;9252.8956
22520;9.2344;0.0812;81.85;64.6237;0.22635;4.0117;2.084;10.0859;-26.4219;9253.048
22521;9.2344;0.0812;81.85;64.6237;0.22635;4.0117;2.084;10.0859;-26.4219;9253.2004
22522;9.2344;0.09972;84.66;65.9218;0.23969;3.6426;1.9945;9.3516;-26.0469;9253.3528
22523;9.2344;0.09972;84.66;65.9218;0.23969;3.6426;1.9945;9.3516;-26.0469;9253.5052
22524;9.2344;0.09972;84.66;65.9218;0.23969;3.6426;1.9945;9.3516;-26.0469;9253.6576
22525;9.25;0.13865;86.95;67.1316;0.27757;3.3066;2.0986;8.9688;-26.3125;9253.81
22526;9.25;0.13865;86.95;67.1316;0.27757;3.3066;2.0986;8.9688;-26.3125;9253.9624
22527;9.25;0.13865;86.95;67.1316;0.27757;3.3066;2.0986;8.9688;-26.3125;9254.1148
22528;8.8281;0.22457;84.66;74.3421;0.32458;3.5234;2.3754;8.6875;-26.9062;9254.2672
22529;8.8281;0.22457;84.66;74.3421;0.32458;3.5234;2.3754;8.6875;-26.9062;9254.4196
22530;8.8281;0.22457;84.66;74.3421;0.32458;3.5234;2.3754;8.6875;-26.9062;9254.572
22531;8.8281;0.22457;84.66;74.3421;0.32458;3.5234;2.3754;8.6875;-26.9062;9254.7244
22532;8.8281;0.23441;86.95;73.669;0.33238;3.334;2.3828;8.9688;-28.625;9254.8768
22533;8.8281;0.23441;86.95;73.669;0.33238;3.334;2.3828;8.9688;-28.625;9255.0292
22534;8.8281;0.23441;86.95;73.669;0.33238;3.334;2.3828;8.9688;-28.625;9255.1816
22535;8.8281;0.24607;91.1;69.7183;0.28607;3.0879;2.3905;8.6875;-29.1406;9255.334
22536;8.8281;0.24607;91.1;69.7183;0.28607;3.0879;2.3905;8.6875;-29.1406;9255.4864
22537;8.8281;0.24607;91.1;69.7183;0.28607;3.0879;2.3905;8.6875;-29.1406;9255.6388
22538;8.6719;0.21715;92.63;46.5434;0.23367;2.7441;2.3572;8.5469;-28.9062;9255.7912
22539;8.6719;0.21715;92.63;46.5434;0.23367;2.7441;2.3572;8.5469;-28.9062;9255.9436
22540;8.6719;0.21715;92.63;46.5434;0.23367;2.7441;2.3572;8.5469;-28.9062;9256.096
22541;8.6719;0.21715;92.63;46.5434;0.23367;2.7441;2.3572;8.5469;-28.9062;9256.2484
22542;8.8359;0.18047;90.39;40.8147;0.16998;2.5898;2.3707;8.3516;-30.25;9256.4008
22543;8.8359;0.18047;90.39;40.8147;0.16998;2.5898;2.3707;8.3516;-30.25;9256.5532
22544;8.8359;0.18047;90.39;40.8147;0.16998;2.5898;2.3707;8.3516;-30.25;9256.7056
22545;9.5078;0.14438;86.46;37.2197;0.15445;2.6562;2.3932;8.0234;-30.2344;9256.858
22546;9.5078;0.14438;86.46;37.2197;0.15445;2.6562;2.3932;8.0234;-30.2344;9257.0104
22547;9.5078;0.14438;86.46;37.2197;0.15445;2.6562;2.3932;8.0234;-30.2344;9257.1628
22548;9.5078;0.11371;82.97;30.8509;0.14974;2.7188;2.4324;7.7734;-29.625;9257.3152
22549;9.5078;0.11371;82.97;30.8509;0.14974;2.7188;2.4324;7.7734;-29.625;9257.4676
22550;9.5078;0.11371;82.97;30.8509;0.14974;2.7188;2.4324;7.7734;-29.625;9257.62
22551;9.5078;0.06286;81.73;29.817;0.15394;2.793;2.3863;7.4492;-28.2969;9257.7724
22552;9.5078;0.06286;81.73;29.817;0.15394;2.793;2.3863;7.4492;-28.2969;9257.9248
22553;9.5078;0.06286;81.73;29.817;0.15394;2.793;2.3863;7.4492;-28.2969;9258.0772
22554;9.5078;0.06286;81.73;29.817;0.15394;2.793;2.3863;7.4492;-28.2969;9258.2296
22555;9.5078;0.04315;81.39;32.3278;0.15941;2.7637;2.3678;6.7695;-27.2812;9258.382
22556;9.5078;0.04315;81.39;32.3278;0.15941;2.7637;2.3678;6.7695;-27.2812;9258.5344
22557;9.5078;0.04315;81.39;32.3278;0.15941;2.7637;2.3678;6.7695;-27.2812;9258.6868
22558;9.6172;0.03941;80.8;33.6831;0.15943;2.6875;2.3632;6.1602;-25.5781;9258.8392
22559;9.6172;0.03941;80.8;33.6831;0.15943;2.6875;2.3632;6.1602;-25.5781;9258.9916
22560;9.6172;0.03941;80.8;33.6831;0.15943;2.6875;2.3632;6.1602;-25.5781;9259.144
22561;9.6484;0.04219;80.4;36.5646;0.155;2.6641;2.3648;5.9727;-25.1875;9259.2964
22562;9.6484;0.04219;80.4;36.5646;0.155;2.6641;2.3648;5.9727;-25.1875;9259.4488
22563;9.6484;0.04219;80.4;36.5646;0.155;2.6641;2.3648;5.9727;-25.1875;9259.6012
22564;9.6172;0.03624;79.86;38.661;0.1534;2.7363;2.372;6.0156;-25.6406;9259.7536
22565;9.6172;0.03624;79.86;38.661;0.1534;2.7363;2.372;6.0156;-25.6406;9259.906
22566;9.6172;0.03624;79.86;38.661;0.1534;2.7363;2.372;6.0156;-25.6406;9260.0584
22567;9.6172;0.03624;79.86;38.661;0.1534;2.7363;2.372;6.0156;-25.6406;9260.2108
22568;9.4766;0.03188;79.24;38.8712;0.15356;2.8633;2.3975;6.2266;-26.1562;9260.3632
22569;9.4766;0.03188;79.24;38.8712;0.15356;2.8633;2.3975;6.2266;-26.1562;9260.5156
22570;9.4766;0.03188;79.24;38.8712;0.15356;2.8633;2.3975;6.2266;-26.1562;9260.668
22571;9.3594;0.01613;78.96;49.7566;0.15653;2.8945;2.4126;6.6328;-26;9260.8204
22572;9.3594;0.01613;78.96;49.7566;0.15653;2.8945;2.4126;6.6328;-26;9260.9728
22573;9.3594;0.01613;78.96;49.7566;0.15653;2.8945;2.4126;6.6328;-26;9261.1252
22574;9.2656;0.01008;79.18;49.103;0.16652;2.875;2.4448;6.8906;-25.8906;9261.2776
22575;9.2656;0.01008;79.18;49.103;0.16652;2.875;2.4448;6.8906;-25.8906;9261.43
22576;9.2656;0.01008;79.18;49.103;0.16652;2.875;2.4448;6.8906;-25.8906;9261.5824
22577;9.2656;0.01008;79.18;49.103;0.16652;2.875;2.4448;6.8906;-25.8906;9261.7348
22578;9.1094;0.00373;80.04;52.8408;0.19523;2.918;2.479;6.9375;-25.3906;9261.8872
22579;9.1094;0.00373;80.04;52.8408;0.19523;2.918;2.479;6.9375;-25.3906;9262.0396
22580;9.1094;0.00373;80.04;52.8408;0.19523;2.918;2.479;6.9375;-25.3906;9262.192
22581;9.1016;0.0029;80.94;55.364;0.21784;3.1035;2.5205;6.9922;-23.3438;9262.3444
22582;9.1016;0.0029;80.94;55.364;0.21784;3.1035;2.5205;6.9922;-23.3438;9262.4968
22583;9.1016;0.0029;80.94;55.364;0.21784;3.1035;2.5205;6.9922;-23.3438;9262.6492
22584;9.1016;0.00223;81.4;82.1604;0.24136;3.3887;2.5419;7.1484;-24.1719;9262.8016
22585;9.1016;0.00223;81.4;82.1604;0.24136;3.3887;2.5419;7.1484;-24.1719;9262.954
22586;9.1016;0.00223;81.4;82.1604;0.24136;3.3887;2.5419;7.1484;-24.1719;9263.1064
22587;9.1172;-0.00119;81.53;84.0465;0.26518;3.5527;2.5404;7.4492;-23.75;9263.2588
22588;9.1172;-0.00119;81.53;84.0465;0.26518;3.5527;2.5404;7.4492;-23.75;9263.4112
22589;9.1172;-0.00119;81.53;84.0465;0.26518;3.5527;2.5404;7.4492;-23.75;9263.5636
22590;9.1172;-0.00119;81.53;84.0465;0.26518;3.5527;2.5404;7.4492;-23.75;9263.716
22591;9.4062;0.00371;82.13;83.7343;0.29262;3.6875;2.5238;7.8867;-24.7812;9263.8684
22592;9.4062;0.00371;82.13;83.7343;0.29262;3.6875;2.5238;7.8867;-24.7812;9264.0208
22593;9.4062;0.00371;82.13;83.7343;0.29262;3.6875;2.5238;7.8867;-24.7812;9264.1732
22594;9.8984;0.00955;90.69;82.6814;0.30111;3.7773;2.4386;8.6953;-25.2031;9264.3256
22595;9.8984;0.00955;90.69;82.6814;0.30111;3.7773;2.4386;8.6953;-25.2031;9264.478
22596;9.8984;0.00955;90.69;82.6814;0.30111;3.7773;2.4386;8.6953;-25.2031;9264.6304
22597;9.9219;0.01408;107.03;76.6532;0.3488;3.9551;2.3338;9.8984;-25.1875;9264.7828
22598;9.9219;0.01408;107.03;76.6532;0.3488;3.9551;2.3338;9.8984;-25.1875;9264.9352
22599;9.9219;0.01408;107.03;76.6532;0.3488;3.9551;2.3338;9.8984;-25.1875;9265.0876
22600;9.9219;0.01408;107.03;76.6532;0.3488;3.9551;2.3338;9.8984;-25.1875;9265.24
22601;9.9219;0.03544;116.39;73.2178;0.42652;3.6367;2.2724;10.6016;-24.8125;9265.3924
22602;9.9219;0.03544;116.39;73.2178;0.42652;3.6367;2.2724;10.6016;-24.8125;9265.5448
22603;9.9219;0.03544;116.39;73.2178;0.42652;3.6367;2.2724;10.6016;-24.8125;9265.6972
22604;9.9219;0.06554;117.14;66.0307;0.49906;3.4043;2.2449;10.6328;-24.1719;9265.8496
22605;9.9219;0.06554;117.14;66.0307;0.49906;3.4043;2.2449;10.6328;-24.1719;9266.002
22606;9.9219;0.06554;117.14;66.0307;0.49906;3.4043;2.2449;10.6328;-24.1719;9266.1544
22607;9.9062;0.07112;116.67;62.1066;0.48002;3.0195;2.1294;10.3906;-23.5312;9266.3068
22608;9.9062;0.07112;116.67;62.1066;0.48002;3.0195;2.1294;10.3906;-23.5312;9266.4592
22609;9.9062;0.07112;116.67;62.1066;0.48002;3.0195;2.1294;10.3906;-23.5312;9266.6116
22610;9.0781;0.06377;113.41;55.6828;0.39323;2.6973;2.1499;9.6719;-23.5;9266.764
22611;9.0781;0.06377;113.41;55.6828;0.39323;2.6973;2.1499;9.6719;-23.5;9266.9164
22612;9.0781;0.06377;113.41;55.6828;0.39323;2.6973;2.1499;9.6719;-23.5;9267.0688
22613;9.0781;0.06377;113.41;55.6828;0.39323;2.6973;2.1499;9.6719;-23.5;9267.2212
22614;9.0156;0.04867;105.34;49.2712;0.27815;2.5352;2.1994;8.7891;-22.9688;9267.3736
22615;9.0156;0.04867;105.34;49.2712;0.27815;2.5352;2.1994;8.7891;-22.9688;9267.526
22616;9.0156;0.04867;105.34;49.2712;0.27815;2.5352;2.1994;8.7891;-22.9688;9267.6784
22617;8.9766;0.06616;95.95;46.9528;0.20967;2.5273;2.4216;8.2266;-23.0156;9267.8308
22618;8.9766;0.06616;95.95;46.9528;0.20967;2.5273;2.4216;8.2266;-23.0156;9267.9832
22619;8.9766;0.06616;95.95;46.9528;0.20967;2.5273;2.4216;8.2266;-23.0156;9268.1356
22620;8.9609;0.02727;89.27;44.0718;0.17489;2.5352;2.4005;7.8047;-22.8438;9268.288
22621;8.9609;0.02727;89.27;44.0718;0.17489;2.5352;2.4005;7.8047;-22.8438;9268.4404
22622;8.9609;0.02727;89.27;44.0718;0.17489;2.5352;2.4005;7.8047;-22.8438;9268.5928
22623;8.9609;0.02727;89.27;44.0718;0.17489;2.5352;2.4005;7.8047;-22.8438;9268.7452
22624;9.0156;0.0002;86.64;41.384;0.16142;2.4824;2.3656;7.2969;-22.4688;9268.8976
22625;9.0156;0.0002;86.64;41.384;0.16142;2.4824;2.3656;7.2969;-22.4688;9269.05
22626;9.0156;0.0002;86.64;41.384;0.16142;2.4824;2.3656;7.2969;-22.4688;9269.2024
22627;9.1016;-0.00719;85.76;40.2604;0.14769;2.6035;2.3529;6.9414;-22.4688;9269.3548
22628;9.1016;-0.00719;85.76;40.2604;0.14769;2.6035;2.3529;6.9414;-22.4688;9269.5072
22629;9.1016;-0.00719;85.76;40.2604;0.14769;2.6035;2.3529;6.9414;-22.4688;9269.6596
22630;9.1016;-0.00399;84.31;39.9558;0.15822;3.1172;2.3489;6.8281;-21.8125;9269.812
22631;9.1016;-0.00399;84.31;39.9558;0.15822;3.1172;2.3489;6.8281;-21.8125;9269.9644
22632;9.1016;-0.00399;84.31;39.9558;0.15822;3.1172;2.3489;6.8281;-21.8125;9270.1168
22633;9.3359;0.01452;82.94;44.3408;0.21093;4.1719;2.4027;6.5938;-21.8594;9270.2692
22634;9.3359;0.01452;82.94;44.3408;0.21093;4.1719;2.4027;6.5938;-21.8594;9270.4216
22635;9.3359;0.01452;82.94;44.3408;0.21093;4.1719;2.4027;6.5938;-21.8594;9270.574
22636;9.3359;0.01452;82.94;44.3408;0.21093;4.1719;2.4027;6.5938;-21.8594;9270.7264
22637;10.3594;0.042;82.25;45.5121;0.24819;4.8555;2.4381;5.9453;-21.5469;9270.8788
22638;10.3594;0.042;82.25;45.5121;0.24819;4.8555;2.4381;5.9453;-21.5469;9271.0312
22639;10.3594;0.042;82.25;45.5121;0.24819;4.8555;2.4381;5.9453;-21.5469;9271.1836
22640;10.8984;0.04681;82.08;51.7047;0.29696;4.9258;2.4625;5.1797;-21.2969;9271.336
22641;10.8984;0.04681;82.08;51.7047;0.29696;4.9258;2.4625;5.1797;-21.2969;9271.4884
22642;10.8984;0.04681;82.08;51.7047;0.29696;4.9258;2.4625;5.1797;-21.2969;9271.6408
22643;11.0234;0.05307;82.03;87.7095;0.29944;4.6875;2.4526;4.707;-21.1562;9271.7932
22644;11.0234;0.05307;82.03;87.7095;0.29944;4.6875;2.4526;4.707;-21.1562;9271.9456
22645;11.0234;0.05307;82.03;87.7095;0.29944;4.6875;2.4526;4.707;-21.1562;9272.098
22646;10.9688;0.06712;81.95;87.0019;0.30295;4.9883;2.4805;4.5391;-20.3906;9272.2504
22647;10.9688;0.06712;81.95;87.0019;0.30295;4.9883;2.4805;4.5391;-20.3906;9272.4028
22648;10.9688;0.06712;81.95;87.0019;0.30295;4.9883;2.4805;4.5391;-20.3906;9272.5552
22649;10.9688;0.06712;81.95;87.0019;0.30295;4.9883;2.4805;4.5391;-20.3906;9272.7076
22650;10.6953;0.05324;81.95;87.0995;0.29386;5.0039;2.4568;4.457;-18.6875;9272.86
22651;10.6953;0.05324;81.95;87.0995;0.29386;5.0039;2.4568;4.457;-18.6875;9273.0124
22652;10.6953;0.05324;81.95;87.0995;0.29386;5.0039;2.4568;4.457;-18.6875;9273.1648
22653;10.625;0.0584;82.01;88.0986;0.30418;5.332;2.4302;4.3672;-19.8438;9273.3172
22654;10.625;0.0584;82.01;88.0986;0.30418;5.332;2.4302;4.3672;-19.8438;9273.4696
22655;10.625;0.0584;82.01;88.0986;0.30418;5.332;2.4302;4.3672;-19.8438;9273.622
22656;9.9375;0.08621;83.26;88.8768;0.31655;5.1211;2.3643;4.3086;-22.6875;9273.7744
22657;9.9375;0.08621;83.26;88.8768;0.31655;5.1211;2.3643;4.3086;-22.6875;9273.9268
22658;9.9375;0.08621;83.26;88.8768;0.31655;5.1211;2.3643;4.3086;-22.6875;9274.0792
22659;9.9375;0.08621;83.26;88.8768;0.31655;5.1211;2.3643;4.3086;-22.6875;9274.2316
22660;10.2188;0.11461;87.21;89.2254;0.30733;5.0742;2.3051;4.293;-22.8906;9274.384
22661;10.2188;0.11461;87.21;89.2254;0.30733;5.0742;2.3051;4.293;-22.8906;9274.5364
22662;10.2188;0.11461;87.21;89.2254;0.30733;5.0742;2.3051;4.293;-22.8906;9274.6888
22663;10.3359;0.13658;91.93;90.3374;0.30636;4.8125;2.2682;4.3242;-22.75;9274.8412
22664;10.3359;0.13658;91.93;90.3374;0.30636;4.8125;2.2682;4.3242;-22.75;9274.9936
22665;10.3359;0.13658;91.93;90.3374;0.30636;4.8125;2.2682;4.3242;-22.75;9275.146
22666;10.3359;0.16305;95.44;92.3935;0.32933;4.7656;2.2795;4.3945;-23.125;9275.2984
22667;10.3359;0.16305;95.44;92.3935;0.32933;4.7656;2.2795;4.3945;-23.125;9275.4508
22668;10.3359;0.16305;95.44;92.3935;0.32933;4.7656;2.2795;4.3945;-23.125;9275.6032
22669;10.3359;0.18706;97.52;92.0571;0.35817;4.6445;2.2961;4.4453;-24.25;9275.7556
22670;10.3359;0.18706;97.52;92.0571;0.35817;4.6445;2.2961;4.4453;-24.25;9275.908
22671;10.3359;0.18706;97.52;92.0571;0.35817;4.6445;2.2961;4.4453;-24.25;9276.0604
22672;10.3359;0.18706;97.52;92.0571;0.35817;4.6445;2.2961;4.4453;-24.25;9276.2128
22673;10.3438;0.17898;97.1;92.7489;0.34868;4.457;2.3175;4.4805;-23.9375;9276.3652
22674;10.3438;0.17898;97.1;92.7489;0.34868;4.457;2.3175;4.4805;-23.9375;9276.5176
22675;10.3438;0.17898;97.1;92.7489;0.34868;4.457;2.3175;4.4805;-23.9375;9276.67
22676;10.3203;0.14717;95.32;93.0167;0.31632;4.1055;2.4053;4.707;-23.0156;9276.8224
22677;10.3203;0.14717;95.32;93.0167;0.31632;4.1055;2.4053;4.707;-23.0156;9276.9748
22678;10.3203;0.14717;95.32;93.0167;0.31632;4.1055;2.4053;4.707;-23.0156;9277.1272
22679;10.4375;0.13674;92.44;91.9413;0.29131;4.2539;2.5685;5.2188;-22.5781;9277.2796
22680;10.4375;0.13674;92.44;91.9413;0.29131;4.2539;2.5685;5.2188;-22.5781;9277.432
22681;10.4375;0.13674;92.44;91.9413;0.29131;4.2539;2.5685;5.2188;-22.5781;9277.5844
22682;10.4375;0.13674;92.44;91.9413;0.29131;4.2539;2.5685;5.2188;-22.5781;9277.7368
22683;10.5469;0.12472;88.13;90.598;0.27575;4.3633;2.7165;5.6406;-22.8281;9277.8892
22684;10.5469;0.12472;88.13;90.598;0.27575;4.3633;2.7165;5.6406;-22.8281;9278.0416
22685;10.5469;0.12472;88.13;90.598;0.27575;4.3633;2.7165;5.6406;-22.8281;9278.194
22686;10.6719;0.07135;85.43;90.2584;0.26515;4.1367;2.6677;5.75;-23.0781;9278.3464
22687;10.6719;0.07135;85.43;90.2584;0.26515;4.1367;2.6677;5.75;-23.0781;9278.4988
22688;10.6719;0.07135;85.43;90.2584;0.26515;4.1367;2.6677;5.75;-23.0781;9278.6512
22689;10.6953;0.03391;84.93;89.999;0.24467;3.9258;2.6262;5.7578;-22.8594;9278.8036
22690;10.6953;0.03391;84.93;89.999;0.24467;3.9258;2.6262;5.7578;-22.8594;9278.956
22691;10.6953;0.03391;84.93;89.999;0.24467;3.9258;2.6262;5.7578;-22.8594;9279.1084
22692;10.3828;0.04511;84.84;87.9381;0.24229;4.0117;2.6302;5.7578;-23.4844;9279.2608
22693;10.3828;0.04511;84.84;87.9381;0.24229;4.0117;2.6302;5.7578;-23.4844;9279.4132
22694;10.3828;0.04511;84.84;87.9381;0.24229;4.0117;2.6302;5.7578;-23.4844;9279.5656
22695;10.3828;0.04511;84.84;87.9381;0.24229;4.0117;2.6302;5.7578;-23.4844;9279.718
22696;9.9453;0.04664;85.04;88.8266;0.25478;4.1992;2.621;5.7773;-23.6719;9279.8704
22697;9.9453;0.04664;85.04;88.8266;0.25478;4.1992;2.621;5.7773;-23.6719;9280.0228
22698;9.9453;0.04664;85.04;88.8266;0.25478;4.1992;2.621;5.7773;-23.6719;9280.1752
22699;9.7969;0.04104;85.56;89.4153;0.24928;3.9844;2.6025;5.8672;-23.9844;9280.3276
22700;9.7969;0.04104;85.56;89.4153;0.24928;3.9844;2.6025;5.8672;-23.9844;9280.48
22701;9.7969;0.04104;85.56;89.4153;0.24928;3.9844;2.6025;5.8672;-23.9844;9280.6324
22702;9.7969;0.02969;85.78;90.1058;0.24224;3.6621;2.5882;5.9883;-24.0625;9280.7848
22703;9.7969;0.02969;85.78;90.1058;0.24224;3.6621;2.5882;5.9883;-24.0625;9280.9372
22704;9.7969;0.02969;85.78;90.1058;0.24224;3.6621;2.5882;5.9883;-24.0625;9281.0896
22705;9.7969;0.02969;85.78;90.1058;0.24224;3.6621;2.5882;5.9883;-24.0625;9281.242
22706;9.7812;0.01501;85.63;93.8059;0.23299;3.5449;2.5763;6.082;-23.6875;9281.3944
22707;9.7812;0.01501;85.63;93.8059;0.23299;3.5449;2.5763;6.082;-23.6875;9281.5468
22708;9.7812;0.01501;85.63;93.8059;0.23299;3.5449;2.5763;6.082;-23.6875;9281.6992
22709;10.1562;0.00674;85.41;91.605;0.22327;3.4785;2.5749;6.1992;-23.7656;9281.8516
22710;10.1562;0.00674;85.41;91.605;0.22327;3.4785;2.5749;6.1992;-23.7656;9282.004
22711;10.1562;0.00674;85.41;91.605;0.22327;3.4785;2.5749;6.1992;-23.7656;9282.1564
22712;10.1953;0.00343;85.31;92.8053;0.22455;3.5586;2.5675;6.3672;-24.2812;9282.3088
22713;10.1953;0.00343;85.31;92.8053;0.22455;3.5586;2.5675;6.3672;-24.2812;9282.4612
22714;10.1953;0.00343;85.31;92.8053;0.22455;3.5586;2.5675;6.3672;-24.2812;9282.6136
22715;10.2422;0.00276;85.27;91.1815;0.22087;3.5801;2.5723;6.5547;-24.0156;9282.766
22716;10.2422;0.00276;85.27;91.1815;0.22087;3.5801;2.5723;6.5547;-24.0156;9282.9184
22717;10.2422;0.00276;85.27;91.1815;0.22087;3.5801;2.5723;6.5547;-24.0156;9283.0708
22718;10.2422;0.00276;85.27;91.1815;0.22087;3.5801;2.5723;6.5547;-24.0156;9283.2232
22719;10.4297;0.00119;85.0259;88.9205;0.22844;3.6328;2.571;6.793;-24.2812;9283.3756
22720;10.4297;0.00119;85.0259;88.9205;0.22844;3.6328;2.571;6.793;-24.2812;9283.528
22721;10.4297;0.00119;85.0259;88.9205;0.22844;3.6328;2.571;6.793;-24.2812;9283.6804
22722;10.4844;-0.00077;84.634;87.0824;0.22138;3.4668;2.5693;7.0469;-25.3438;9283.8328
22723;10.4844;-0.00077;84.634;87.0824;0.22138;3.4668;2.5693;7.0469;-25.3438;9283.9852
22724;10.4844;-0.00077;84.634;87.0824;0.22138;3.4668;2.5693;7.0469;-25.3438;9284.1376
22725;10.5391;-0.00104;84.2927;86.056;0.22251;3.2344;2.561;7.2969;-24.8281;9284.29
22726;10.5391;-0.00104;84.2927;86.056;0.22251;3.2344;2.561;7.2969;-24.8281;9284.4424
22727;10.5391;-0.00104;84.2927;86.056;0.22251;3.2344;2.561;7.2969;-24.8281;9284.5948
22728;10.5391;-0.00104;84.2927;86.056;0.22251;3.2344;2.561;7.2969;-24.8281;9284.7472
22729;10.6172;-0.00349;83.9699;84.7188;0.21611;3.1816;2.5595;7.5586;-24.7656;9284.8996
22730;10.6172;-0.00349;83.9699;84.7188;0.21611;3.1816;2.5595;7.5586;-24.7656;9285.052
22731;10.6172;-0.00349;83.9699;84.7188;0.21611;3.1816;2.5595;7.5586;-24.7656;9285.2044
22732;10.4219;-0.00407;83.6112;82.4964;0.21662;3.2031;2.5611;7.8516;-24.875;9285.3568
22733;10.4219;-0.00407;83.6112;82.4964;0.21662;3.2031;2.5611;7.8516;-24.875;9285.5092
22734;10.4219;-0.00407;83.6112;82.4964;0.21662;3.2031;2.5611;7.8516;-24.875;9285.6616
22735;10.3203;-0.00172;83.2525;82.3534;0.21754;3.2949;2.5674;8.1641;-25.0781;9285.814
22736;10.3203;-0.00172;83.2525;82.3534;0.21754;3.2949;2.5674;8.1641;-25.0781;9285.9664
22737;10.3203;-0.00172;83.2525;82.3534;0.21754;3.2949;2.5674;8.1641;-25.0781;9286.1188
22738;10.4219;-0.00407;83.6112;82.4964;0.21662;3.2031;2.5611;8.5156;-25.25;9286.2712
22739;10.4219;-0.00407;83.6112;82.4964;0.21662;3.2031;2.5611;8.5156;-25.25;9286.4236
